Filename,Text
img11.jpg,"hours watching it fly around the house, and soon he developed a deep love for birds.

Over time, Taro began to rescue and care for injured birds in the village. His parents were impressed by his kindness and dedication, and they supported his efforts to help these creatures.

Eventually, Taro's reputation as a skilled bird healer spread throughout the village. People came from far and wide to bring him injured birds, and Taro worked tirelessly to nurse each one back to health.

As Taro grew older, he became known as the ""bird whisperer of the village. His gentle touch

and deep love for these creatures inspired others to take better care of the natural world

around them.

Years passed, and Taro continued to care for injured birds. Though he never became rich or famous, he knew that he had made a difference in the lives of countless creatures, and that was enough for him.

And so, the bird whisperer of the village continued his work, day after day, year after year, bringing love and healing to all the creatures that crossed his path."
img12.jpg,"Once upon a time, in a small village nestled in the mountains, there was a young boy named Taro. He lived with his family in a modest home and spent his days helping his parents tend to their crops.
One day, while out in the fields, Taro noticed a small, injured bird lying on the ground. He
gently picked it up and brought it back to his home, where he and his family nursed it back to health.
As the bird recovered, Taro grew increasingly fascinated by its beauty and grace. He spent hours watching it fly around the house, and soon he developed a deep love for birds.
Over time, Taro began to rescue and care for injured birds in the village. His parents were impressed by his kindness and dedication, and they supported his efforts to help these creatures.
Eventually, Taro's reputation as a skilled bird healer spread throughout the village. People came from far and wide to bring him injured birds, and Taro worked tirelessly to nurse each one back to health.
As Taro grew older, he became known as the ""bird whisperer"" of the village. His gentle touch and deep love for these creatures inspired others to take better care of the natural world around them.
"
img13.jpg,"Slices of Life ( A Short Story) 
Dr. N. K.Neb* 
The visits of our city- based, rich relatives were extremely exciting for little children, young 
girls, and boys; it dampened the spirits of our elders. But it was not so when some foreign based aunt 
or uncle was to visit us. 
The aunt would visit every two years to have a feel of her native land. Earlier a letter, 
nowadays an e-mail or mobile call initiated the preparations to make her stay comfortable. Today, the 
constant flow of greetings , a sparkling glow of excitement and the words that my mother often 
repeated while talking to our N.R I. aunt , indicated the obvious. It was Aunt Jetinder, alias Jenny to 
whom my mother was talking go on the mobile phone, “ I’m your sister.... a real sister .... You 
remember how I used to carry you on my back when you got tired on our way home from school.....” 
As the prolonged conversation over the phone ended my mother took a long breath and looked around 
so that she could tell to someone that she had had a phone call from Canada. She was happy to find 
me standing beside her and started telling me “You know, your aunt Jenny…. I mean … Jeeto …. Is 
coming to India the next week….. I have been told that she would land at Delhi early morning on 
Monday. … We should start collecting the things she likes….. keep the house tidy…. I have already 
asked your wife to wash the table cloth …. change the dirty oil stained bed sheets with the new ones 
we bought on Dipawali…. We’ll borrow the crockery from our neighbourer Mrs. Sandhu…… There 
should be no hesitation in asking her ….. When her sister in law visited her last month, didn’t she 
take a number of things from us to please her . .. . Even Kesro has offered to lend her silver utensils 
for the purpose….. I’m not going to let her come near Jenny when she comes…. Don’t you know how 
she tried to secretly persuade her to get her nephew married to Kesro’ daughter….. She otherwise 
looks down upon us for being of lower origin …. When it comes to going abroad, she is ready to do 
anything …. Anything…. Including wipe the adult soiled diapers of your Uncle. No…. we are not to 
trust her. … I’ll look after these things myself. … You only arrange leave for a few days to take your 
aunt around and accompany her to the Golden Temple as and when she asks. 
I had seen these things repeated since Aunt Jenny’s visits to India had increased for the last 
three years. She was trying to get her son Garry, earlier Gurinder, married to an Indian educated, and 
wealthy Indian girl from her own community and caste. A few months back her son too had visited 
us. 
He had different views regarding marriage. He told me that he no longer believed that the girl 
should belong to some high caste or not. During our conversation on this issue, he revealed his 
intentions. He told me, “Dear brother, Mom meri problem understand nahin karde ! (Mother does not 
understand my problem.)… Jaat … paat is nothing! (Caste has no significance) ….. One has to live 
in comfort or keep on arranging for others’ education …. Training or diplomas and courses of 
study…. It’s simply foolish….” After a brief pause, my inquisitive looks prompted him to elaborate, 
“What am I to do with the degrees and qualifications or name or fame of her family …. Am I to paste 
them on my face…? … The looks also don’t matter much…., “When he said this, he discretely added, 
“There are many to serve that purpose…. Only they are not ready to make a family and look after the 
children…”On hearing this I pointed out, “It means, you are no longer interested in the girl my friend 
has suggested ….. She is an M.A. in English and doing PhD…. She is beautiful and her father owns 
twenty acres of land.” He looked at me like an irritated teacher who looks at a dull student unable to 
understand a simple sum and said, “Dear brother… brother dear ….. You know if I marry this girl ….. 
This rich and beautiful girl….. I’ll have to spend for her education and upkeep for at least three more 
years and only then she will perhaps be able to get a good job…. Isn’t it better for me to marry a 
qualified nurse who is going to get a job right on entering Canada? …… Try to understand…. Why 
waste our hard earned dollars on useless things and not do something logical”. 
The boy’s wish had been granted and his marriage with a girl half his height was fixed. Aunt 
Jenny was coming a month earlier to make necessary arrangements to solemnize the marriage. 
Before her arrival we worked overtime to give our house a new look. Whenever she came to 
India she preferred to stay with us and avoided staying in a hotel or with the family of her brother-in-"
img15.jpg,"A Story Of True Sincere Love (English Sonnet)

(for Annelize)

A story of true sincere love I have to tell how a lovely maiden had been my own, still after many years I am under her spell but at times away from her I am alone

where many a day to God I do humbly pray that He will keep and protect her against all ill where she wanders the earth each sunny day, will protect her in His omnipotent will

yet love does its own battles raging fight where even destiny to its great power do fall and when I do dream my dreams at night. she is a significant part of them all

where daily still nearer to her I do grow while of the extent of her love I do know..

© Gert Strydom

Gert Strydom"
img16.jpg,"The Whale

There are between 79 and 84 different species of whale known to man. They are found in the Northern and Southern Hemispheres and never meet or breed together. Their migration is timed so that they are never in breeding areas at the same time.

Whales are large, intelligent animals. They feed on small marine life called krill.

The Blue Whale is the largest animal on Earth; it is larger than any of the dinosaurs! A single adult Blue Whale can eat 36,000kg of krill per day. They catch their food mainly by diving and can descend to depths of approximately 500 meters (1640 feet). Its heart is as big as a car, and its tongue can weigh as much as an elephant.

While fish swim by moving their tails from left to right, whales swim

by moving their tails up and down."
img17.jpg,"Hare and Tortoise

Once, there were a hare and a tortoise. They lived in a forest. They were fast friends. The hare always laughed at the tortoise. One day, the hare forced the tortoise to run a race. The tortoise accepted the challenge. The race started on

the fixed time. The hare ran as fast as could.

He disappeared in no time on the way the hare thought to take rest for a while. He lay down under a shady tree and was fast asleep. The tortoise walked slowly. He did not lose heart. He saw the hare sleeping on the way and passed silently. At last, he reached the fixed place after a long time. The hare woke up and ran very fast. But he had to face defeat to see the tortoise there. It is a fact

Grammarvocab.com

pried hatha fall.

Moral: Pride hath a fall."
img18.jpg,"THE STORY OF KING LEAR AND HIS THREE

DAUGHTERS

(FROM SHAKKAPKARE)

ALONG time ago, when the island of Great Britain was not so large and prosperous a country as now, but was a wild and thinly set- tled island, divided into several kingdoms, there reigned over one of these dominions an old mon- arch called Lear. He was one of the mightiest of the British kings, and though he had a kind and generous heart, he was so passionate that when one of his fits of rage possessed him, his bravest and wisest counselors could not dissuade him from any wild or frantic purpose which seized him.

Lear had three children, all of them daughters, and all very beautiful. The oldest was named Goneril; the second, Regan; and the youngest, Cordelia. Goneril and Regan were proud and haughty beauties. They trod the halls of their father's palace as if they were already queens. When any story of suffering or complaint of wrong arose from the people, they always took"
img19.jpg,"The Lion

Lions live in savannas, grasslands, bushes and woodlands. They are the most social of all the big cats, and are the only cats to live in family groups called prides in a pride, lions hunt prey, raise cubs and defend their territory together. Hunting is generally done in the dark by the lionesses

They have very few sweat glands so they will rest during the day and become active at night when it is cooler. They enjoy relaxing and can spend between sixteen and twenty hours each day resting and sleeping

When the lionesses have a successful hunt the males will eat first, followed by the females and then the cubs the main job of the male is defending the prides territory. A male's loud roar, usually heard after sunset, con carry as for as 8 kilometers (5 miles). They roar to communicate their position to other prides. The older the male lion becomes, the darker his mane will become

A lion will run from many creatures, including elephants they can run for short distances of 80 kilometers per hour (50mph) and leap

as far as 11 meters (36 feet)"
img20.png,"How Akbar Meet Birbal

Akbar loved hunting and used to escape to go for hunting even from his studies. Well,later he became a better rider and hunter than any one of his courtiers. One day when Akbar went for hunting, he and his some of the courtiers went so fast that they left the others behind. As the"
img21.jpg,"Life-proof foundation for a naturally flawless complexion with super staying power.

This comfortable foundation feels lightweight and breathable, and gives an even-toned, beautifully smooth complexion that looks and feels fresh all day long. It can be relied upon to stay perfect; weather-proof and transfer-proof, it won't cake or flake on dry skin, nor slide or shine on oily skin.

For Best Results: Shake before use. Blend on smoothly and evenly with your fingers or a sponge."
img22.jpg,"1. WHAT IS BEPANTHEN® CREAM AND WHAT IS IT USED FOR?

Bepanthen Cream contains the active ingredient dexpanthenol in a highly absorbant, slightly fatty emulsion. The active substance dexpanthenol is converted in the skin into the vitamin pantothenic acid and supports the development and regeneration of the skin from within. The cream has a soothing and cooling effect thanks to its high moisture content. Bepanthen Cream is used for treating overstressed and irritated but intact skin associated with:

•   Redness and sunburn

•   Pressure marks • Mild burns

•  Rough areas of skin (e.g. on the hands, elbows or feet)"
img23.jpg,"The gods of Egypt

The mighty sun god, Ra-Atum, was called many different names by ancient Egyptians.

The sun god was sometimes pictured as a scarab beetle. This is because a scarab beetle rolls a ball of dung before it, as the ball of the sun rolls

across the sky.

Myths say that the sun god

has a secret name, known only to himself, which was the key to all his power.

The blue scarab beetle Khephri is one of the many forms of the sun god. This amulet was made over 3000 years ago.

⚫ The ancient Egyptians believed that part of the spirit of a god could live on Earth in the body of an animal. This is why their gods are pictured as humans with animal heads.

Hathor or Sekhmet was the daughter and wife of Ra-Atum. She could take on the form of a terrifying lioness or cobra to attack and punish enemies of the sun god.

Osiris was the son of Ra-Atum. He became king of Egypt and later, ruler of

the underworld Kingdom of the Dead.

Osiris's brother, Seth, represented evil in the universe. He hatched a

wicked plot to murder Osiris and take the crown of Egypt for himself."
img24.jpg,"Smart, emotional, intriguing and

compelling - I loved it!'

JILL MANSELL

Dannie Kohan has held true to her meticulously crafted five-year

plan since she understood the concept. On the day she nails the most

important interview of her career and gets engaged to the perfect man. she's well on her way to fulfilling her life goals.

But that night Dannie falls asleep and dreams of a night five years in the future where she's engaged to another man. It was just a dream, she tells herself when she wakes, but it felt so real.

Determined to ignore the odd experience, she files it away in the back of her mind. That is, until five years later, when Dannie meets the man from her dream...

Perfect for fans of Me Before You and One Day, this heart-

breaking story of love, loss and life will have you questioning

everything you thought you knew about destiny.

'I loved In Five Years. A beautiful, intelligent story about friendships and love""

CLARE MACKINTOSH

'Full of twists and turns, this heart-breaking yet uplifting story about love and friendship is one of this year's must-reads'"
img25.jpg,"The Ottoman Empire

In 1774, the Turkish Ottoman Empire was defeated by the Russians after a six-year war, and was forced to allow Russian ships to pass through the Straits from the Black Sea to the Mediterranean.

During the 1800s, the Ottoman Empire grew weaker and weaker and was called 'the Sick Man of Europe' by foreign statesmen.

In 1829, the Greeks fought a successful war of independence against the Turks. Other Balkan states followed suit.

During the 1800s, the Turks fought four wars

against Russia and lost three. Russia gained

Bessarabia (now Moldova and

Ukraine) and control of the

Black Sea.

Trying to stop the empire's decline, Sultan Abdul-Hamid Il crushed opposition violently in the 1890s.

The Young Turks were students and army officers who, in 1908, revolted against Abdul-Hamid and then ruled through his brother Muhammad V

A sumptuously dressed Ottoman pasha, or high-ranking official

(centre), with his noblemen"
img26.jpg,"World War I

World War I (1914-1918), the Great War, was the worst the world had seen

(World War II would prove to be even worse), killing ten million troops. The war was caused by the rivalry between European powers in the early 1900s. The assassination of Franz Ferdinand in Sarajevo in the Balkans, on 28 June, 1914, made Austria start a war with Serbia. Russia came to Serbia's

defence. Germany declared war on Russia and her ally France on 3 August. The Germans had a secret plan (the 'Schlieffen plan') for invading France. Instead of tackling the French head-on, as expected, they swept round to the north through neutral Belgium. This outrage drew Britain into the war."
img27.jpg,"Chapter Three

I wake up slowly. How long have I been asleep? I roll over and look at the clock on the nightstand: 10:59 p.m. I stretch my legs. Did David move me to bed? The sheets feel crisp and cool around me, and I weigh just closing my eyes again and drifting back to sleep-but then I'd miss this, our engagement night, and I force them open. We still have more champagne to drink, and we need to have sex. That's a thing you should do on the night you get engaged. I yawn, blinking, and then sit up, my breath exiting my body in a rush. Because I'm not in our bed. I'm not even in our apartment. I'm wearing a formal dress, red, beaded around the neckline. And I'm somewhere I've never been before.

I could tell you I think I'm dreaming, but I don't, not really.

I can feel my legs and arms and the frenetic beating of my own

uneasy heart. Was I kidnapped? I take in my surroundings. On further glance, I realize I'm in a loft apartment. The bed I'm in is flush up against floor-to- ceiling windows that appear to orient me in... Long Island City? 1 look out, desperate for some anchoring image. And then I spot the Empire State Building, rising out of the water in the distance"
img28.jpg,"Chapter Two

The Mysterious Visitor

It was an emergency meeting of all of the firm's members. As we squeezed into the main boardroom, I could tell that there was a serious problem. Old man Harding was the first to speak to the assembled mass

""I'm afraid I have some very bad news. Julian Mantle suffered a severe heart attack in court yesterday while he was arguing the Air Atlantic case. He is currently in the intensive care unit, but his physicians have informed me that his condition has now stabilized and he will recover. However, Julian has made a decision, one that I think you all must know. He has decided to leave our family and to give up his law practice. He will not be returning to the firm.""

I was shocked. I knew he was having his share of trou- bles, but I never thought he would quit. As well, after all that we had been through, I thought he should have had the courtesy to tell me this personally. He wouldn't even let me see him at the hospital. Every time I dropped by, the nurses had been instructed to tell me that he was"
img29.jpg,"The Monk Who Sold His Ferrari

17

a large rucksack that would be my constant companion as I ventured into the timeless traditions of the East."" ""Was it hard to leave?"" I wondered aloud, unable to

contain my curiosity. ""Actually, it was the easiest thing I have ever done. The decision to give up my practice and all my worldly posses- sions felt natural. Albert Camus once said that 'Real generosity toward the future consists in giving all to what is present.' Well, that's exactly what I did. I knew I had to change-so I decided to listen to my heart and do it in a very dramatic way. My life became so much simpler and meaningful when I left the baggage of my past behind. The moment I stopped spending so much time chasing the big pleasures of life, I began to enjoy the little ones, like watching the stars dancing in a moonlit sky or soak- ing in the the sunbeams of a glorious summer morning. And India is such an intellectually stimulating place that I

rarely thought of all I had left."" Those initial meetings with the learned and the schol- arly of that exotic culture, though intriguing, did not yield the knowledge for which Julian hungered. The wisdom that he desired and the practical techniques that he hoped would change the quality of his life continued to elude him in those early days of his odyssey. It was not until Julian had been in India for about seven months that he had his first real break.

It was while he was in Kashmir, an ancient and mysti- cal state that sits sleepily at the foot of the Himalayas, that he had the good fortune to meet a gentleman named"
img30.jpg,"ANTICIPATION

The circus arrives without warning.

No announcements precede it, no paper notices on downtown posts and billboards, no mentions or advertisements in local newspapers. It is simply there, when yesterday it was not.

The towering tents are striped in white and black, no golds and crimsons to be seen. No color at all, save for the neighboring trees and the grass of the surrounding fields. Black-and-white stripes on grey sky; countless tents of varying shapes and sizes, with an elaborate wrought-iron fence encasing them in a colorless world. Even what little ground is visible from outside is black or white, painted or powdered, or treated with some other circus trick.

But it is not open for business. Not just yet. Within hours everyone in town has heard about it. By afternoon the news has spread several towns over. Word of mouth is a more effective method of advertisement than typeset words and exclamation points on paper pamphlets or posters. It is impressive and unusual news, the sudden appearance of a mys- terious circus. People marvel at the staggering height of the tallest tents. They stare at the clock that sits just inside the gates that no one can properly describe."
img31.jpg," 132
PRIDE AND PREJUDICE

No scheme could have been more agreeable to Elizabeth, and her acceptance of the invitation was most ready and grateful. 'My dear, dear aunt,' she rapturously cried, 'what delight! what felicity! You give me fresh life and vigour. Adieu to disappointment and spleen. What are men to rocks and mountains? Oh! what hours of transport we shall spend! And when we do return, it shall not be like other travellers, without being able to give one accurate idea of anything. We will know where we have gone-we will recollect what we have seen. Lakes, mountains, and rivers, shall not be jumbled together in our imaginations; nor, when we attempt to describe any particular scene, will we begin quarrelling about its relative situation. Let our first effusions be less insupportable than those of the generality of travellers.""

Chapter 28

EVERY OBJECT in the next day's journey was new and interesting to Elizabeth; and her spirits were in a state for enjoyment; for she had seen her sister looking so well as to banish all fear for her health, and the prospect of her northern tour was a constant source of delight.

When they left the high road for the lane to Hunsford, every eye was in search of the Parsonage, and every turning expected to bring it in view. The paling of Rosings Park was their boundary on one side. Elizabeth smiled at the recollection of all that she had heard of its inhabitants.

At length the Parsonage was discernible. The garden sloping to the road, the house standing in it, the green pales and the laurel hedge, everything declared they were arriving. Mr Collins and Charlotte appeared at the door, and the carriage stopped at the small gate, led by a short gravel walk to the house, amidst the nods and smiles of the which whole party. In a moment they were all out of the chaise, rejoicing at the sight of each other. Mrs Collins welcomed her friend with the liveliest pleasure, and Elizabeth was more and more satisfied with coming, when she found herself so affectionately received. She saw instantly that her cousin's manners were not altered by his marriage; his formal civility was just what it had been, and he detained her some minutes at the gate to hear and satisfy his enquiries after all her family. They were then, with no other delay than his pointing out the neatness of the entrance, taken into the house; and as soon as they were in the parlour, he welcomed them a second time with ostentatious formality to his humble abode, and punctually repeated all his wife's offers of refreshment. Elizabeth was prepared to see him in his glory; and he could not help"
img32.jpg," January 2011

Marianne answers the door when Connell rings the bell. She's still wearing her school uniform, but she's taken off the sweater, so it's just the blouse and skirt, and she has no shoes on, only tights.

Oh, hey, he says. Come on in.

She turns and walks down the hall. He follows her, closing the door behind him. Down a few steps in the kitchen, his mother Lorraine is peeling off a pair of rubber gloves. Mari- anne hops onto the countertop and picks up an open jar of chocolate spread, in which she has left a teaspoon.

Marianne was telling me you got your mock results today,

Lorraine says.

We got English back, he says. They come back separately. Do you want to head on? Lorraine folds the rubber gloves up neatly and replaces

them below the sink. Then she starts unclipping her hair. To

Connell this seems like something she could accomplish in

the car.

And I hear you did very well, she says. He was top of the class, says Marianne. Right, Connell says. Marianne did pretty good too. Can we

go? Lorraine pauses in the untying of her apron."
img33.jpg," Tall Tales

""One day, however, the quiet was disturbed by a little drama which convulsed the calm but busy spot.

""Mother Etienne had given to a Cochin-China hen, which she had christened Yollande, some white duck's eggs to sit on. The batch of fifteen eggs had all come out. It was really wonderful to see these fifteen baby ducks, yellow as canaries, beaks and webbed feet pink, swarming around the big patient sitting mother, ducking under her wings, to come out presently and clamber helter-skelter onto her broad back. As often happens with nurses, Yollande loved the ducklings as her own children, and without worrying about their shape or plumage, so different from her own, she showered upon them proofs of the tenderest affection. Did a fly pass within their reach, all these little ones jumped at it,"
img34.jpg," It is one of the secrets in that change of mental poise which has been fitly named conversion, that to many among us neither heaven nor earth has any revelation till some personality touches theirs with a peculiar influence, subduing them into receptiveness.

George Eliot, Daniel Deronda"
img35.jpg," The dodo (Raphus cucullatus) is an extinct flightless bird that was endemic to the island of Mauritius, which is east of Madagascar in the Indian Ocean. The dodo's closest genetic relative was the also-extinct Rodrigues solitaire. The two formed the subfamily Raphinae, a clade of extinct flightless birds that were a part of the family which includes pigeons and doves. The closest living relative of the dodo is the Nicobar pigeon. A white dodo was once thought to have existed on the nearby island of Reunion, but it is now believed that this assumption was merely confusion based on the also-extinct Reunion ibis and paintings of white dodos

Subfossil remains show the dodo was about 1 metre (3 ft 3 in) tall and may have weighed 10.6-17.5 kg (23- 39 lb) in the wild. The dodo's appearance in life is evidenced only by drawings, paintings, and written accounts from the 17th century. Since these portraits vary considerably, and since only some of the illustrations are known to have been drawn from live specimens, the dodos' exact appearance in life remains unresolved, and little is known about its behaviour. It has been depicted with brownish-grey plumage, yellow feet, a tuft of tail feathers, a grey, naked head, and a black, yellow, and green beak. It used gizzard stones to help digest its food, which is thought to have included fruits, and its main habitat is believed to have been the woods in the drier coastal areas of Mauritius. One account states its clutch consisted of a single egg. It is presumed that the dodo became flightless because of the ready availability of abundant food sources and a relative absence of predators on Mauritius. Though the dodo has historically been portrayed as being fat and clumsy, it is now thought to have been well-adapted for its ecosystem.

The first recorded mention of the dodo was by Dutch sailors in 1598. In the following years, the bird was hunted by sailors and invasive species, while its habitat was being destroyed. The last widely accepted sighting of a dodo was in 1662 Its extinction was not immediately noticed, and some considered it to be a myth. In the 19th century, research was conducted on a small quantity of remains of four specimens that had been brought to Europe in the early 17th century. Among these is a dried head, the only soft tissue of the dodo that remains today. Since then, a large amount of subfossil material has been collected on Mauritius, mostly from the Mare aux Songes swamp. The extinction of the dodo within less than a century of its discovery called attention to the previously unrecognised problem of human involvement in the disappearance of entire species. The dodo achieved widespread recognition from its role in the story of Alice's Adventures in Wonderland, and it has since become a fixture in popular culture, often as a symbol of extinction and obsolescence."
img36.jpg," Section header

The first paragraph of a section, subsection, etc. is not indented. Content after a newline continues the paragraph. So how do we make a new paragraph? Two newlines can start a new paragraph. Note that this indents the new

paragraph.

Additionally we can use two backslash characters to start a new line without

indentation. Alternatively we can use the noindent command to do the same thing."
